dataset,method,run_id,task,accuracy_all,accuracy_seen,ace_all,ace_seen,brier_all,ece_all,ece_seen,sce_all,sce_seen
domainnet,ball,2964429_4,3,0.58191764,0.727397,0.001152940007234029,5.868006137184127e-05,0.5673217986897239,0.1212891159855667,0.026162017677672976,0.0009204462081552474,0.00015201751569201083
domainnet,ball,2964429_4,4,0.7034553,0.7034553,6.83193022155857e-05,6.83193022155857e-05,0.39919118278207144,0.032442054546770814,0.032442054546770814,0.00019525794843453087,0.00019525794843453087
domainnet,ball,2967971_0,0,0.17172085,0.85860425,0.0044637219855035775,4.574215046736055e-06,1.174170702699317,0.44526339338971027,0.011611187659185177,0.0035943770251091727,6.411850761563336e-05
domainnet,ball,2967971_0,1,0.31836358,0.7959089,0.0034293405180646263,1.834473418124443e-05,0.9501742314207934,0.32312994659733724,0.015902814847828836,0.0026197660834486993,9.455745772358964e-05
domainnet,ball,2967971_0,2,0.45355564,0.7559261,0.00227037458104922,3.838513823868547e-05,0.7441874347714222,0.21302140756907764,0.01831027813767256,0.001712088554991301,0.00011696123895257042
domainnet,ball,2967971_0,3,0.58323306,0.72904134,0.0011533313297804669,5.592498832976853e-05,0.5663319914100184,0.11936177651419587,0.02224353248004686,0.0009149760842862479,0.0001310596558326211
domainnet,ball,2967971_0,4,0.70466787,0.70466787,6.547583252302939e-05,6.547583252302939e-05,0.3971466356868167,0.027272552270815646,0.027272552270815646,0.00016871211819655504,0.00016871211819655504
domainnet,ball,2968412_1,0,0.17156799,0.85783994,0.004449680657165441,3.6921624996297347e-06,1.1693024025655143,0.44057948305284206,0.007065928012467301,0.0035792833475819233,5.233648636390334e-05
domainnet,ball,2968412_1,1,0.31728297,0.7932074,0.003419302305941991,1.5015171283396708e-05,0.9467425259683577,0.3190897330829986,0.014887659267893167,0.0025979758764738156,8.515069742924087e-05
domainnet,ball,2968412_1,2,0.4526487,0.7544145,0.0022711473911725703,3.689023949001035e-05,0.7435756545777396,0.21145665644191963,0.019559712356815036,0.0016932367721215241,0.00010679759837655387
domainnet,ball,2968412_1,3,0.58080584,0.7260073,0.0011503153403374048,5.7654913313150735e-05,0.5669569073305913,0.11968383357611063,0.02440345335209484,0.0009054117190138726,0.00014297779076098948
domainnet,ball,2968412_1,4,0.7022009,0.7022009,6.609231349909154e-05,6.609231349909154e-05,0.40121092698263366,0.03172958734587139,0.03172958734587139,0.00019098227785652804,0.00019098227785652804
domainnet,ball,2968413_2,0,0.17135635,0.8567817,0.004448609577069317,3.8115688253172337e-06,1.1646854052495794,0.43640853277525254,0.011164627487861675,0.0035567721025020925,5.919245641284125e-05
domainnet,ball,2968413_2,1,0.31765005,0.79412514,0.003418862703464861,1.559404497748969e-05,0.9452039397687912,0.3160910038809459,0.014507310527525807,0.0025854747496679756,9.35225219840238e-05
domainnet,ball,2968413_2,2,0.4527246,0.754541,0.0022650139540547334,3.720797636838435e-05,0.7457278109255954,0.21114755801047091,0.01772487576218143,0.0016925243559961411,0.00010431716943122563
domainnet,ball,2968413_2,3,0.58129185,0.72661483,0.0011462794888682727,5.547775960842354e-05,0.567713001158579,0.11780725218228462,0.021950386822977057,0.0009028317921404506,0.00013218946460848504
domainnet,ball,2968413_2,4,0.70250624,0.70250624,6.331775007716118e-05,6.331775007716118e-05,0.4005151555960197,0.029695125170090226,0.029695125170090226,0.00017827184247120941,0.00017827184247120941
domainnet,ball,2968538_3,0,0.1717914,0.85895705,0.00445649623054719,3.919222972800115e-06,1.1692219026629953,0.4400967354504367,0.0069964209577941415,0.003579139021325168,5.479063716720506e-05
domainnet,ball,2968538_3,1,0.31819278,0.7954819,0.0034242960472917958,1.9494596178203122e-05,0.9483688987620329,0.32099388538630014,0.015394566664961275,0.002605005705584951,8.294297513179545e-05
domainnet,ball,2968538_3,2,0.45265087,0.75441813,0.002268219949559596,3.958456425732792e-05,0.7436065952159214,0.21164780093636643,0.0188564152347349,0.001695973197949593,0.0001125409896772258
domainnet,ball,2968538_3,3,0.58161443,0.72701806,0.001155060590191786,6.363716179740038e-05,0.566403557729825,0.11939494652786503,0.025045986374520372,0.0009173563939525709,0.00014546568479958884
domainnet,ball,2968538_3,4,0.7040202,0.7040202,6.919617757912323e-05,6.919617757912323e-05,0.39919631905426844,0.030754919741860873,0.030754919741860873,0.00018865093468460964,0.00018865093468460964
domainnet,replay,2970081_3,0,0.16991004,0.84955025,0.004561210114237238,2.6898137667712957e-06,1.1370816071161778,0.4058469074257588,0.01120480532872977,0.0033380285626372456,6.328957599077315e-05
domainnet,replay,2970081_3,1,0.30703822,0.7675955,0.003481739999954989,6.435432220667973e-05,0.9461275943303853,0.3117861452301048,0.027277710014044807,0.00255688186765402,0.0001787595219111975
domainnet,replay,2970081_3,2,0.39894995,0.6649166,0.002455541427028869,0.0003023658467354933,0.8026881069630594,0.23716423196586114,0.06852948315894793,0.0019246975396869854,0.0005003097207592114
domainnet,replay,2970081_3,3,0.46833238,0.5854155,0.0016180676112712063,0.0005971359332388145,0.7156998660960993,0.19018243205907343,0.11177581650953883,0.001465549398873981,0.0008105716997946152
domainnet,replay,2970081_3,4,0.5034227,0.5034227,0.0008956432485605753,0.0008956432485605753,0.6662920514174886,0.1655166275826191,0.1655166275826191,0.0011954998171846251,0.0011954998171846251
domainnet,replay,2968543_1,0,0.17003939,0.85019696,0.004526582091894675,2.5620248685506453e-06,1.1350921425391192,0.40283728588337014,0.01465313539309324,0.0033129846695428627,9.035722912385044e-05
domainnet,replay,2968543_1,1,0.3087233,0.77180827,0.003485784280822371,6.491867460775797e-05,0.9463335225428364,0.3108107360281186,0.02222908151495059,0.0025682828900208204,0.0001832223706107247
domainnet,replay,2968543_1,2,0.40250388,0.6708398,0.002457278293585013,0.0003076737603374737,0.7988328487558958,0.23302252193946418,0.06426542879095197,0.0019175831199333237,0.0004852122696776581
domainnet,replay,2968543_1,3,0.46646017,0.5830752,0.0016177883920080345,0.0005978106902662474,0.7140576377030649,0.18685818857230285,0.10906631274907488,0.0014559839474995286,0.0008019573992254908
domainnet,replay,2968543_1,4,0.50499725,0.50499725,0.0008808196636043643,0.0008808196636043643,0.664403591769235,0.16255530387980155,0.16255530387980155,0.001183625095574309,0.001183625095574309
domainnet,replay,2964430_4,0,0.1702628,0.851314,0.004546376259929086,2.8316019359743725e-06,1.1358003568549113,0.40417838831138836,0.01248476550782884,0.0033155999281523087,7.955438959468849e-05
domainnet,replay,2964430_4,1,0.30678326,0.7669582,0.00349532145322863,7.174473351575765e-05,0.9496479843076572,0.3149566686553676,0.029534500306637027,0.0025684790567651666,0.0001994810987827185
domainnet,replay,2964430_4,2,0.39991698,0.6665283,0.0024534870457995207,0.0003085540176140425,0.8036761500181363,0.23662741181743527,0.06647330772823112,0.0019154731995563563,0.00048324777903218784
domainnet,replay,2964430_4,3,0.46821815,0.58527267,0.0015941692097216685,0.0005738014754476126,0.7125288325045303,0.1866357750295734,0.10897541962388255,0.0014374878379960355,0.0007835281416529067
domainnet,replay,2964430_4,4,0.5129224,0.5129224,0.0008776393982285882,0.0008776393982285882,0.6582236134790269,0.1610686206486326,0.1610686206486326,0.001167978633863085,0.001167978633863085
domainnet,replay,2970075_2,0,0.1701217,0.8506085,0.004554943280362353,3.211976758600573e-06,1.1342599887039868,0.4025223754385602,0.012251311598731256,0.0033214438507603293,6.849378307605278e-05
domainnet,replay,2970075_2,1,0.30700523,0.76751304,0.003488126218202452,6.204723816604713e-05,0.9468636818248491,0.3119734724763799,0.025658780220859507,0.0025622973814751313,0.00018727084013196694
domainnet,replay,2970075_2,2,0.39950925,0.66584873,0.002442349159258352,0.0002873217982693085,0.8038172140963672,0.2370692194838138,0.06806226320726494,0.0019189195685389254,0.0004792541566706562
domainnet,replay,2970075_2,3,0.46656722,0.58320904,0.001595316672503821,0.0005740107553348747,0.71769829917039,0.19279434487435793,0.11424386515783447,0.0014730277213058167,0.0008137868496289912
domainnet,replay,2970075_2,4,0.50376564,0.50376564,0.0008780329256070805,0.0008780329256070805,0.6675899266242135,0.16968887096546198,0.16968887096546198,0.0012150391444422245,0.0012150391444422245
domainnet,replay,2968539_0,0,0.17042741,0.8521371,0.004556410898347074,3.8097960620699656e-06,1.1344767618395963,0.4025172086784469,0.013652996230121232,0.003316297949247858,7.354172298692069e-05
domainnet,replay,2968539_0,1,0.30882925,0.77207315,0.0034886441384027076,6.337952290732961e-05,0.9465711246832168,0.3125293490492674,0.02390271201348129,0.0025538636066916322,0.00016375367707041781
domainnet,replay,2968539_0,2,0.39736372,0.6622729,0.0024500033500404086,0.0003037346723063748,0.804802207702797,0.23548362587298283,0.06750764291439879,0.001906942135090662,0.0004847737262748655
domainnet,replay,2968539_0,3,0.46020746,0.5752593,0.0015983352855982178,0.0005719331126769913,0.7249088817152807,0.1951567340380174,0.11821804319513678,0.0014849901080629996,0.0008333755607869146
domainnet,replay,2968539_0,4,0.503858,0.503858,0.0008692619392143531,0.0008692619392143531,0.6640797243054735,0.16289608439237563,0.16289608439237563,0.0011935434799959592,0.0011935434799959592
domainnet,der,2985521_3,0,0.17053325,0.85266626,0.004560947277858755,2.7346358143699837e-06,1.1399574049049883,0.4095520250986032,0.010084135120693971,0.003368651227404157,5.6847031637289705e-05
domainnet,der,2985521_3,1,0.31232113,0.78080285,0.003481479911738289,8.27864765816154e-05,0.9178459295079302,0.2753623562499102,0.01364587640489508,0.0021884437608805374,6.125071906276766e-05
domainnet,der,2985521_3,2,0.42542958,0.7090493,0.002275581347781497,0.00010290782594303107,0.7469473660346827,0.16558656865670934,0.025849297618810024,0.0012773390749153829,0.00010833494655743964
domainnet,der,2985521_3,3,0.52034366,0.65042955,0.0011642338852824543,9.223510893368083e-05,0.6335408477437234,0.09256106255476748,0.03220885032303217,0.0006505390520440118,0.00015621131909440185
domainnet,der,2985521_3,4,0.5957783,0.5957783,9.955757657332585e-05,9.955757657332585e-05,0.5456869020798665,0.043758419626215295,0.043758419626215295,0.00022734358016705374,0.00022734358016705374
domainnet,der,2964432_4,0,0.17107414,0.8553707,0.004543007712793775,2.475982708093582e-06,1.1385384741543179,0.4076737317421712,0.012682550642336041,0.00334175588116321,7.292455657799658e-05
domainnet,der,2964432_4,1,0.3118723,0.7796807,0.0034713920433846316,8.138930116872855e-05,0.9214289591849107,0.28015679108491626,0.012075637634064107,0.0022151575526273867,4.261223064488528e-05
domainnet,der,2964432_4,2,0.4255032,0.709172,0.002268692150262987,0.00010107839750545411,0.7526176422510463,0.17675308409847562,0.021580602025510095,0.001365350613153213,9.753761104119373e-05
domainnet,der,2964432_4,3,0.52763474,0.65954345,0.0011650367031589772,9.576024992207246e-05,0.6215505117142418,0.07839154880760842,0.03269888720043204,0.0005766619376244986,0.00013489745599878087
domainnet,der,2964432_4,4,0.59722483,0.59722483,0.00011362100562970074,0.00011362100562970074,0.5443894200713221,0.0421505830962977,0.0421505830962977,0.00023420105741053497,0.00023420105741053497
domainnet,der,2977234_2,0,0.17059204,0.85296017,0.0045542220520754465,3.1889094861506736e-06,1.136848968081901,0.4061056945865003,0.010512621791087001,0.0033475313459218627,5.931613932270018e-05
domainnet,der,2977234_2,1,0.31222522,0.78056306,0.003479080797678528,8.01391382223784e-05,0.9226209579937515,0.28053091201801145,0.015351514770861597,0.0022038493418603724,5.5975990941635564e-05
domainnet,der,2977234_2,2,0.42643762,0.71072936,0.002268710459800936,0.00010174993610986804,0.7510660458022254,0.1743991999797187,0.019053170155480997,0.0013371780568203259,7.83265215305296e-05
domainnet,der,2977234_2,3,0.52114457,0.6514307,0.0011640471740028031,9.685545104389591e-05,0.6293449108178962,0.07747849839144237,0.033912294515542736,0.0005612596734333137,0.00015810553599488218
domainnet,der,2977234_2,4,0.5960127,0.5960127,9.334396016405454e-05,9.334396016405454e-05,0.5466329325866949,0.042365413216395455,0.042365413216395455,0.00022298051179038731,0.00022298051179038731
domainnet,der,2977171_1,0,0.17078017,0.85390085,0.004524894861844244,2.6826695407353404e-06,1.1373884326575898,0.40574176515695587,0.013655623344525891,0.003335962980288909,8.129011860149319e-05
domainnet,der,2977171_1,1,0.3117548,0.779387,0.0034671311578392625,8.872574210137506e-05,0.9247288223183286,0.282792933139043,0.014445432857309681,0.002230552364487398,5.101578600755114e-05
domainnet,der,2977171_1,2,0.42660028,0.71100044,0.002259328287481405,8.820715101094103e-05,0.7474308043958597,0.1690179741916565,0.02211994534482603,0.0013126717383035267,8.62442603213568e-05
domainnet,der,2977171_1,3,0.52114886,0.6514361,0.0011456288648963309,7.827141230022479e-05,0.6299512054414518,0.08517879782335296,0.03144460229532243,0.000625044756595662,0.00013824440392796943
domainnet,der,2977171_1,4,0.5946391,0.5946391,0.000100568152593014,0.000100568152593014,0.5483959864233431,0.0437114124514722,0.0437114124514722,0.00021027250760279477,0.00021027250760279477
domainnet,der,2976656_0,0,0.17093304,0.85466516,0.004554089147211418,2.8386865348140525e-06,1.1365975113673905,0.40555457644193943,0.011960571224085796,0.003338926200939893,6.949838785779638e-05
domainnet,der,2976656_0,1,0.31230506,0.7807627,0.0034729528800602665,8.21347861021182e-05,0.9189208652168867,0.27759340117862724,0.01390087687726029,0.002183035532297973,7.128007092970888e-05
domainnet,der,2976656_0,2,0.4292768,0.7154613,0.002266025726284311,9.318576744007795e-05,0.7484982756439752,0.17826757086274453,0.02002592609046653,0.0013629558708612144,9.437320192499158e-05
domainnet,der,2976656_0,3,0.52476394,0.65595496,0.001156898929376744,9.017480904085129e-05,0.6298981870427434,0.09121079118481881,0.029301217045021127,0.0006604489439828837,0.00013811875450192923
domainnet,der,2976656_0,4,0.59747255,0.59747255,0.00010131957993116209,0.00010131957993116209,0.5450138625746456,0.042399574307347615,0.042399574307347615,0.0002404563202935958,0.0002404563202935958
domainnet,joint,2986984_3,0,0.7529456,0.7529456,1.5226019540361086e-05,1.5226019540361086e-05,0.33439573201739503,0.014502823630070823,0.014502823630070823,5.2373178888201095e-05,5.2373178888201095e-05
domainnet,joint,2986863_1,0,0.74953365,0.74953365,1.5916679699371786e-05,1.5916679699371786e-05,0.33694286080697344,0.012566615039349565,0.012566615039349565,6.903895575320927e-05,6.903895575320927e-05
domainnet,joint,2986878_2,0,0.75162333,0.75162333,1.5335278940391694e-05,1.5335278940391694e-05,0.33518802615582033,0.013978858238516207,0.013978858238516207,5.588692379537825e-05,5.588692379537825e-05
domainnet,joint,2964433_4,0,0.752497,0.752497,2.9038960063495905e-05,2.9038960063495905e-05,0.33517509586159144,0.013661016993099212,0.013661016993099212,8.281211277954572e-05,8.281211277954572e-05
domainnet,joint,2986641_0,0,0.7498288,0.7498288,2.2175188513582366e-05,2.2175188513582366e-05,0.33698734312969525,0.01488384870944549,0.01488384870944549,8.925286101075929e-05,8.925286101075929e-05
domainnet,gdumb,2975226_3,0,0.15360104,0.7680052,0.00450361669018497,3.5769614863366645e-05,1.159279247868031,0.41427038016025075,0.024985376885415456,0.0033912561529654346,0.00017309667792262965
domainnet,gdumb,2975226_3,1,0.26660657,0.6665164,0.0033651068268648037,0.00013697546457309295,0.9661058388809098,0.2861732113857044,0.03458996307848814,0.002381108435918047,0.00025080486308416764
domainnet,gdumb,2975226_3,2,0.36401576,0.60669297,0.002293261565487351,0.00024064163187867752,0.8249655638832366,0.20220980133397476,0.04494363250691387,0.0016755821410886725,0.00034374324178679597
domainnet,gdumb,2975226_3,3,0.43655482,0.5456935,0.001304610990844687,0.00033257637017595316,0.7224619183395428,0.12585885154717097,0.05284616637437953,0.0010153412232493525,0.0003935687285396153
domainnet,gdumb,2975226_3,4,0.5069729,0.5069729,0.00037426767770151786,0.00037426767770151786,0.6318884430462722,0.066869099552084,0.066869099552084,0.0004896146658744178,0.0004896146658744178
domainnet,gdumb,2974538_1,0,0.15464754,0.7732377,0.004485147203565184,3.45324013794517e-05,1.1702336603380652,0.42403633615454994,0.02644634902831198,0.003436998904249326,0.00019627485262990299
domainnet,gdumb,2974538_1,1,0.26694733,0.6673683,0.003398371732233978,0.00014025943023897644,0.9740440354556154,0.2950218578980485,0.03672754382285835,0.0024368642964339555,0.0002701834808764018
domainnet,gdumb,2974538_1,2,0.35999832,0.5999972,0.002284199052216437,0.00022196241031697013,0.8245622772378992,0.19575059114134474,0.040348548113238965,0.0016223121844248537,0.0002982978772251643
domainnet,gdumb,2974538_1,3,0.43487674,0.5435959,0.0012998637750076575,0.00032834958520033277,0.7222267457688659,0.1286021966004872,0.059171493663752184,0.0010328959161818683,0.0004300507171189161
domainnet,gdumb,2974538_1,4,0.4993031,0.4993031,0.00036785819657618587,0.00036785819657618587,0.6369426512630696,0.056628405477825515,0.056628405477825515,0.00042694833051099197,0.00042694833051099197
